ID_Anuncio,Agencia,Fecha_Publicacion,Direccion,Ciudad,Precio_COP,Area_m2,Num_Habitaciones,Num_Banos,Ano_Construccion
803,Horizonte Propiedades,2024-07-21,Avenida 94 # 8 - 91,Barranquilla,1586000000.0,242.0,3,3.0,2020.0
433,Tu Casa Ideal,2024-01-06,Avenida 46 # 4 - 69,Cali,,183.0,6,2.0,
688,Conexión Urbana,2025-01-09,Avenida 145 # 48 - 35,Bogotá D.C.,625000000.0,331.0,6,4.0,1996.0
1467,Propiedades del Sol,2024-07-18,Carrera 68 # 6 - 40,Cartagena,660000000.0,114.0,4,1.0,
73,Horizonte Propiedades,2024-04-20,Carrera 94 # 22 - 66,Cartagena,458000000.0,151.0,2,4.0,2006.0
1202,Inmobiliaria Andina,2024-10-31,Carrera 135 # 64 - 19,Medellín,1830000000.0,146.0,6,4.0,2016.0
913,Propiedades del Sol,2025-03-04,Avenida 69 # 12 - 48,Cartagena,963000000.0,63.0,4,3.0,1991.0
826,Propiedades del Sol,2024-01-23,Diagonal 60 # 94 - 96,Barranquilla,226000000.0,187.0,4,2.0,2018.0
1008,Horizonte Propiedades,2023-08-27,Transversal 75 # 82 - 51,Barranquilla,1445000000.0,232.0,2,2.0,2012.0
445,Propiedades del Sol,2024-01-25,Avenida 46 # 10 - 82,Bogotá D.C.,715000000.0,218.0,6,1.0,2008.0
35,Horizonte Propiedades,2025-05-11,Calle 114 # 27 - 93,Barranquilla,1083000000.0,95.0,4,4.0,2010.0
684,Conexión Urbana,2024-10-16,Transversal 91 # 76 - 41,Medellín,433000000.0,238.0,5,2.0,1992.0
393,Horizonte Propiedades,2024-03-28,Avenida 39 # 86 - 20,Cartagena,1028000000.0,194.0,1,2.0,2011.0
587,Inmobiliaria Andina,2024-02-18,Diagonal 4 # 19 - 44,Medellín,1453000000.0,159.0,2,1.0,1982.0
610,Horizonte Propiedades,2024-05-15,Avenida 126 # 31 - 78,Barranquilla,1238000000.0,261.0,2,2.0,1991.0
8,Conexión Urbana,2024-06-26,Transversal 13 # 33 - 3,Bogotá D.C.,1625000000.0,60.0,5,4.0,1999.0
1035,Tu Casa Ideal,2024-01-05,Calle 58 # 56 - 7,Cartagena,949000000.0,244.0,4,4.0,
1074,Horizonte Propiedades,2024-08-04,Carrera 47 # 53 - 41,Cali,1025000000.0,286.0,2,3.0,
1543,Tu Casa Ideal,2023-09-25 00:00:00,Carrera 82 # 20 - 53,Bogotá D.C.,488000000.0,153.0,6,4.0,2019.0
725,Tu Casa Ideal,2025-01-30,Calle 130 # 25 - 89,Cali,202000000.0,125.0,6,3.0,
599,Inmobiliaria Andina,2024-03-31,Avenida 140 # 6 - 62,Cali,337000000.0,154.0,5,1.0,2018.0
385,Propiedades del Sol,2024-04-24,Carrera 25 # 78 - 29,Bogotá D.C.,602000000.0,262.0,2,3.0,1998.0
303,Horizonte Propiedades,2023-10-20,Calle 121 # 46 - 66,Medellín,729000000.0,95.0,2,1.0,2002.0
512,Tu Casa Ideal,2025-04-10,Carrera 11 # 92 - 65,Bogotá D.C.,1703000000.0,253.0,2,2.0,1985.0
390,Propiedades del Sol,2025-02-26,Diagonal 29 # 76 - 34,Medellín,981000000.0,199.0,1,1.0,1985.0
111,Horizonte Propiedades,2023-08-15,Transversal 47 # 49 - 10,Bogotá D.C.,865000000.0,101.0,2,1.0,1980.0
1256,Inmobiliaria Andina,2023-07-31,Transversal 143 # 75 - 85,Medellín,321000000.0,291.0,3,4.0,1990.0
957,Horizonte Propiedades,2024-08-10,Avenida 30 # 25 - 7,Barranquilla,1235000000.0,233.0,6,3.0,2015.0
1553,Conexión Urbana,2024-11-04 00:00:00,Transversal 84 # 65 - 84,Barranquilla,1416000000.0,107.0,2,3.0,2003.0
482,Tu Casa Ideal,2024-09-09,Avenida 72 # 12 - 85,Bogotá D.C.,684000000.0,287.0,4,1.0,
1490,Propiedades del Sol,2024-05-03,Carrera 3 # 52 - 30,Medellín,1358000000.0,67.0,4,4.0,
1505,Horizonte Propiedades,2025-05-27 00:00:00,Diagonal 129 # 67 - 21,Cartagena,1172000000.0,255.0,6,4.0,1980.0
527,Propiedades del Sol,2025-02-04,Calle 150 # 89 - 73,Medellín,,290.0,4,2.0,
1435,Propiedades del Sol,2025-04-03,Calle 3 # 91 - 62,Medellín,955000000.0,165.0,4,1.0,2012.0
1416,Inmobiliaria Andina,2024-05-26,Diagonal 8 # 1 - 73,Medellín,1446000000.0,348.0,5,3.0,2000.0
368,Tu Casa Ideal,2023-09-18,Carrera 116 # 57 - 10,Cartagena,923000000.0,102.0,4,3.0,
575,Propiedades del Sol,2024-05-15,Carrera 142 # 23 - 5,Medellín,1509000000.0,63.0,1,3.0,1996.0
1302,Horizonte Propiedades,2024-04-22,Calle 91 # 61 - 38,Cartagena,1027000000.0,266.0,2,4.0,2021.0
330,Propiedades del Sol,2023-09-20,Transversal 32 # 11 - 99,Barranquilla,1168000000.0,183.0,6,4.0,2002.0
1026,Conexión Urbana,2024-10-14,Diagonal 78 # 25 - 72,Cartagena,167000000.0,77.0,4,1.0,2007.0
1077,Propiedades del Sol,2024-09-24,Avenida 97 # 89 - 47,Bogotá D.C.,1114000000.0,134.0,5,,2021.0
418,Horizonte Propiedades,2024-10-22,Carrera 115 # 46 - 14,Medellín,1745000000.0,326.0,6,4.0,1988.0
388,Conexión Urbana,2024-04-03,Avenida 147 # 6 - 55,Medellín,811000000.0,309.0,3,4.0,2009.0
1087,Horizonte Propiedades,2025-01-05,Diagonal 136 # 90 - 80,Barranquilla,250000000.0,344.0,2,2.0,1981.0
408,Tu Casa Ideal,2025-02-13,Calle 44 # 95 - 69,Cartagena,448000000.0,178.0,4,2.0,1995.0
852,Inmobiliaria Andina,2024-05-08,Diagonal 9 # 10 - 58,Medellín,1869000000.0,86.0,5,3.0,1994.0
328,Inmobiliaria Andina,2024-07-31,Calle 111 # 79 - 73,Cartagena,1699000000.0,338.0,5,3.0,1997.0
105,Conexión Urbana,2025-01-18,Diagonal 4 # 3 - 9,Medellín,1554000000.0,,3,1.0,2013.0
616,Inmobiliaria Andina,2023-11-22,Carrera 141 # 97 - 64,Medellín,411000000.0,236.0,1,4.0,2012.0
110,Conexión Urbana,2024-12-09,Carrera 20 # 39 - 52,Barranquilla,571000000.0,100.0,1,1.0,2014.0
828,Propiedades del Sol,2024-02-10,Diagonal 127 # 5 - 42,Cartagena,1453000000.0,,4,1.0,2018.0
961,Horizonte Propiedades,2024-01-27,Carrera 36 # 10 - 86,Bogotá D.C.,462000000.0,236.0,2,3.0,2003.0
1474,Propiedades del Sol,2023-10-30,Carrera 43 # 77 - 51,Barranquilla,462000000.0,243.0,6,3.0,
387,Conexión Urbana,2025-04-06,Transversal 55 # 53 - 11,Medellín,893000000.0,,1,4.0,1984.0
1509,Conexión Urbana,2025-01-15 00:00:00,Calle 109 # 42 - 20,Barranquilla,1042000000.0,307.0,1,2.0,2020.0
1476,Tu Casa Ideal,2024-03-02,Avenida 84 # 89 - 56,Barranquilla,1767000000.0,233.0,2,1.0,2024.0
963,Inmobiliaria Andina,2025-01-15,Carrera 10 # 95 - 23,Cali,450000000.0,201.0,4,3.0,
14,Inmobiliaria Andina,2023-12-24,Calle 52 # 97 - 37,Cartagena,779000000.0,215.0,2,3.0,1984.0
522,Horizonte Propiedades,2023-10-29,Diagonal 87 # 62 - 49,Cali,466000000.0,,4,1.0,2006.0
728,Horizonte Propiedades,2025-01-02,Diagonal 93 # 46 - 63,Cartagena,247000000.0,129.0,6,1.0,2002.0
969,Tu Casa Ideal,2024-11-21,Diagonal 133 # 53 - 2,Barranquilla,634000000.0,267.0,5,3.0,
727,Propiedades del Sol,2025-03-25,Avenida 138 # 11 - 33,Cali,1305000000.0,72.0,2,2.0,2021.0
1321,Tu Casa Ideal,2025-04-07,Avenida 143 # 63 - 2,Barranquilla,820000000.0,50.0,2,,1981.0
1010,Conexión Urbana,2024-12-18,Calle 71 # 52 - 89,Cali,543000000.0,,6,3.0,1983.0
937,Propiedades del Sol,2025-01-17,Carrera 7 # 58 - 25,Cartagena,864000000.0,194.0,5,2.0,1981.0
955,Conexión Urbana,2024-11-16,Diagonal 133 # 63 - 22,Bogotá D.C.,1788000000.0,140.0,3,2.0,2007.0
1042,Horizonte Propiedades,2024-12-11,Diagonal 48 # 21 - 55,Barranquilla,1239000000.0,248.0,2,3.0,
918,Propiedades del Sol,2023-12-27,Avenida 89 # 25 - 31,Cali,938000000.0,273.0,1,4.0,
1558,Tu Casa Ideal,2023-12-02 00:00:00,Diagonal 75 # 46 - 30,Barranquilla,1222000000.0,227.0,2,2.0,2011.0
1429,Propiedades del Sol,2023-08-31,Avenida 120 # 18 - 40,Bogotá D.C.,1014000000.0,239.0,6,3.0,1990.0
218,Inmobiliaria Andina,2023-12-20,Diagonal 127 # 15 - 94,Bogotá D.C.,1875000000.0,296.0,3,2.0,2011.0
1497,Tu Casa Ideal,2024-06-24,Calle 28 # 44 - 25,Cali,399000000.0,293.0,4,2.0,1999.0
1132,Propiedades del Sol,2025-02-20,Avenida 25 # 81 - 6,Barranquilla,1590000000.0,263.0,3,2.0,2015.0
759,Horizonte Propiedades,2024-01-25,Calle 131 # 69 - 63,Cartagena,685000000.0,200.0,2,4.0,1999.0
557,Inmobiliaria Andina,2025-06-19,Calle 78 # 19 - 90,Bogotá D.C.,1175000000.0,59.0,1,1.0,2017.0
1073,Propiedades del Sol,2024-10-08,Diagonal 5 # 98 - 44,Cali,213000000.0,310.0,4,3.0,2017.0
1459,Inmobiliaria Andina,2024-07-11,Calle 134 # 93 - 59,Bogotá D.C.,315000000.0,155.0,5,3.0,2024.0
1189,Tu Casa Ideal,2023-09-13,Transversal 30 # 28 - 42,Barranquilla,646000000.0,338.0,4,3.0,1981.0
40,Tu Casa Ideal,2025-01-21,Calle 115 # 46 - 38,Bogotá D.C.,1216000000.0,139.0,5,2.0,1984.0
1168,Inmobiliaria Andina,2024-05-29,Calle 130 # 95 - 80,Barranquilla,1731000000.0,290.0,6,2.0,2013.0
1362,Inmobiliaria Andina,2025-01-03,Carrera 140 # 87 - 52,Bogotá D.C.,794000000.0,67.0,5,2.0,2010.0
597,Inmobiliaria Andina,2025-07-02,Avenida 124 # 35 - 41,Cartagena,617000000.0,,6,4.0,
811,Propiedades del Sol,2024-08-08,Avenida 73 # 49 - 33,Bogotá D.C.,807000000.0,298.0,2,1.0,1989.0
149,Inmobiliaria Andina,2024-07-30,Transversal 106 # 55 - 40,Cartagena,911000000.0,221.0,3,2.0,2000.0
1058,Tu Casa Ideal,2023-12-01,Calle 95 # 37 - 93,Cali,1980000000.0,70.0,5,3.0,2010.0
1081,Inmobiliaria Andina,2025-05-25,Diagonal 117 # 55 - 46,Barranquilla,1957000000.0,123.0,2,3.0,
135,Horizonte Propiedades,2023-10-21,Calle 23 # 68 - 17,Barranquilla,1408000000.0,131.0,4,1.0,2024.0
733,Conexión Urbana,2023-07-30,Transversal 116 # 29 - 81,Bogotá D.C.,928000000.0,58.0,6,4.0,1985.0
907,Tu Casa Ideal,2025-02-09,Transversal 57 # 79 - 90,Cartagena,963000000.0,157.0,2,2.0,2005.0
1516,Conexión Urbana,2024-04-24 00:00:00,Diagonal 62 # 45 - 12,Cartagena,506000000.0,262.0,5,2.0,1987.0
1183,Propiedades del Sol,2025-04-07,Transversal 134 # 35 - 53,Medellín,1593000000.0,186.0,5,4.0,1996.0
1280,Tu Casa Ideal,2023-09-25,Diagonal 81 # 14 - 70,Bogotá D.C.,1245000000.0,,5,2.0,2018.0
1157,Horizonte Propiedades,2023-09-06,Diagonal 41 # 38 - 48,Cali,405000000.0,,4,4.0,
194,Tu Casa Ideal,2024-03-22,Transversal 82 # 54 - 87,Cali,674000000.0,120.0,3,1.0,1980.0
710,Inmobiliaria Andina,2025-05-14,Avenida 21 # 69 - 75,Cartagena,824000000.0,207.0,5,2.0,1981.0
693,Conexión Urbana,2024-01-17,Diagonal 98 # 30 - 53,Bogotá D.C.,1606000000.0,,4,4.0,2012.0
561,Tu Casa Ideal,2025-04-29,Transversal 12 # 82 - 46,Barranquilla,,65.0,4,4.0,
1095,Tu Casa Ideal,2024-02-25,Diagonal 113 # 2 - 61,Medellín,890000000.0,75.0,6,4.0,1997.0
234,Propiedades del Sol,2023-11-16,Avenida 78 # 52 - 92,Medellín,1694000000.0,160.0,4,4.0,
279,Horizonte Propiedades,2025-06-13,Carrera 27 # 34 - 32,Barranquilla,1599000000.0,284.0,3,2.0,2024.0
235,Inmobiliaria Andina,2023-09-13,Transversal 27 # 37 - 93,Cartagena,1360000000.0,275.0,3,1.0,2002.0
284,Horizonte Propiedades,2024-10-31,Calle 138 # 32 - 4,Cartagena,662000000.0,,4,,2015.0
22,Inmobiliaria Andina,2023-07-20,Transversal 102 # 6 - 24,Bogotá D.C.,942000000.0,333.0,2,3.0,2002.0
558,Conexión Urbana,2025-02-11,Avenida 118 # 22 - 89,Medellín,1987000000.0,343.0,5,1.0,2024.0
1401,Tu Casa Ideal,2025-02-08,Diagonal 95 # 58 - 53,Cartagena,1595000000.0,235.0,6,4.0,2010.0
898,Propiedades del Sol,2024-07-14,Transversal 114 # 20 - 6,Barranquilla,852000000.0,204.0,1,,1998.0
59,Tu Casa Ideal,2024-01-21,Transversal 62 # 93 - 24,Cali,451000000.0,310.0,3,4.0,
750,Tu Casa Ideal,2024-05-08,Carrera 129 # 87 - 90,Barranquilla,275000000.0,306.0,2,2.0,1994.0
1557,Conexión Urbana,2025-03-21 00:00:00,Calle 124 # 5 - 8,Medellín,1174000000.0,,6,3.0,
41,Conexión Urbana,2024-03-02,Transversal 8 # 90 - 7,Cartagena,1548000000.0,194.0,3,2.0,2019.0
93,Horizonte Propiedades,2024-08-31,Transversal 97 # 24 - 89,Cali,652000000.0,279.0,5,1.0,2018.0
1357,Conexión Urbana,2024-07-19,Carrera 2 # 66 - 24,Cali,1308000000.0,175.0,1,3.0,1984.0
1217,Inmobiliaria Andina,2024-02-23,Carrera 80 # 57 - 75,Medellín,270000000.0,94.0,2,4.0,2008.0
731,Tu Casa Ideal,2024-03-12,Transversal 108 # 78 - 23,Bogotá D.C.,203000000.0,170.0,3,3.0,2000.0
1246,Tu Casa Ideal,2024-01-06,Calle 129 # 33 - 16,Cartagena,1565000000.0,,4,4.0,2018.0
632,Propiedades del Sol,2025-06-20,Avenida 40 # 3 - 96,Medellín,653000000.0,,1,3.0,1989.0
1545,Propiedades del Sol,2024-12-02 00:00:00,Calle 85 # 36 - 1,Bogotá D.C.,464000000.0,269.0,3,4.0,1996.0
450,Conexión Urbana,2024-05-14,Carrera 26 # 4 - 4,Barranquilla,268000000.0,143.0,3,1.0,2002.0
1236,Inmobiliaria Andina,2024-09-24,Carrera 97 # 72 - 52,Cali,1415000000.0,160.0,4,4.0,
1458,Conexión Urbana,2024-12-31,Calle 39 # 6 - 10,Bogotá D.C.,357000000.0,74.0,6,2.0,2016.0
1146,Tu Casa Ideal,2023-11-01,Transversal 132 # 84 - 100,Medellín,1333000000.0,340.0,3,3.0,1981.0
950,Propiedades del Sol,2023-12-16,Carrera 30 # 84 - 75,Barranquilla,1426000000.0,308.0,5,2.0,2018.0
1108,Horizonte Propiedades,2024-06-23,Calle 20 # 23 - 14,Barranquilla,1383000000.0,181.0,6,2.0,2015.0
506,Tu Casa Ideal,2024-05-19,Avenida 31 # 100 - 68,Bogotá D.C.,1209000000.0,239.0,2,1.0,2009.0
170,Tu Casa Ideal,2024-10-04,Transversal 59 # 62 - 78,Barranquilla,1599000000.0,,2,3.0,2019.0
1003,Propiedades del Sol,2023-09-14,Transversal 38 # 13 - 65,Bogotá D.C.,1572000000.0,292.0,1,3.0,1995.0
184,Horizonte Propiedades,2024-08-04,Avenida 144 # 44 - 56,Bogotá D.C.,656000000.0,261.0,6,2.0,2014.0
776,Propiedades del Sol,2024-10-05,Carrera 147 # 53 - 75,Bogotá D.C.,1488000000.0,339.0,4,1.0,2007.0
793,Inmobiliaria Andina,2024-09-10,Calle 70 # 98 - 80,Barranquilla,536000000.0,102.0,5,,
1113,Conexión Urbana,2023-12-08,Transversal 147 # 43 - 83,Bogotá D.C.,1393000000.0,107.0,1,2.0,2018.0
446,Propiedades del Sol,2024-12-31,Calle 133 # 34 - 48,Cartagena,1119000000.0,84.0,5,1.0,2005.0
61,Propiedades del Sol,2024-10-14,Diagonal 10 # 7 - 88,Cartagena,1058000000.0,,1,4.0,1988.0
1039,Conexión Urbana,2024-07-27,Carrera 74 # 27 - 82,Bogotá D.C.,904000000.0,,2,3.0,2022.0
689,Inmobiliaria Andina,2024-07-20,Avenida 14 # 48 - 92,Barranquilla,582000000.0,84.0,6,4.0,1996.0
320,Horizonte Propiedades,2024-08-03,Avenida 112 # 28 - 100,Bogotá D.C.,967000000.0,338.0,4,4.0,2023.0
77,Propiedades del Sol,2024-03-26,Transversal 122 # 91 - 33,Medellín,1819000000.0,157.0,2,3.0,
1452,Tu Casa Ideal,2023-08-07,Calle 121 # 14 - 7,Cartagena,690000000.0,228.0,3,1.0,2023.0
1002,Inmobiliaria Andina,2024-08-01,Transversal 65 # 23 - 22,Bogotá D.C.,1350000000.0,213.0,1,1.0,
189,Conexión Urbana,2024-12-02,Diagonal 35 # 65 - 89,Cali,1159000000.0,89.0,4,4.0,2006.0
928,Conexión Urbana,2024-08-26,Transversal 101 # 94 - 75,Bogotá D.C.,1760000000.0,52.0,6,3.0,2014.0
814,Horizonte Propiedades,2025-04-26,Diagonal 141 # 9 - 70,Bogotá D.C.,1976000000.0,114.0,5,3.0,
927,Conexión Urbana,2024-10-03,Diagonal 14 # 79 - 84,Barranquilla,1705000000.0,,5,3.0,
1241,Propiedades del Sol,2025-06-30,Carrera 92 # 47 - 60,Barranquilla,344000000.0,273.0,2,2.0,2010.0
1541,Conexión Urbana,2024-05-17 00:00:00,Diagonal 119 # 5 - 26,Bogotá D.C.,324000000.0,118.0,2,4.0,2002.0
591,Horizonte Propiedades,2023-11-02,Avenida 8 # 88 - 47,Bogotá D.C.,1315000000.0,278.0,6,,
1268,Conexión Urbana,2023-12-20,Avenida 120 # 87 - 17,Medellín,1327000000.0,60.0,6,3.0,2024.0
480,Propiedades del Sol,2025-06-21,Diagonal 35 # 29 - 12,Cartagena,732000000.0,149.0,5,1.0,
912,Inmobiliaria Andina,2024-09-06,Calle 103 # 69 - 57,Cartagena,326000000.0,115.0,4,1.0,2022.0
1555,Tu Casa Ideal,2025-04-02 00:00:00,Avenida 31 # 13 - 23,Barranquilla,370000000.0,340.0,3,3.0,2020.0
19,Tu Casa Ideal,2025-04-02,Diagonal 143 # 47 - 44,Barranquilla,735000000.0,55.0,1,2.0,2018.0
459,Conexión Urbana,2024-12-31,Diagonal 35 # 91 - 65,Barranquilla,797000000.0,178.0,4,3.0,1999.0
145,Propiedades del Sol,2023-08-19,Transversal 7 # 6 - 3,Barranquilla,1949000000.0,338.0,4,2.0,2013.0
1083,Conexión Urbana,2024-01-02,Diagonal 64 # 88 - 96,Medellín,1565000000.0,218.0,5,2.0,1984.0
650,Inmobiliaria Andina,2025-01-20,Avenida 21 # 20 - 16,Medellín,517000000.0,175.0,4,1.0,1986.0
190,Inmobiliaria Andina,2024-02-28,Avenida 51 # 48 - 41,Cali,1567000000.0,100.0,5,2.0,2002.0
718,Horizonte Propiedades,2024-02-29,Carrera 134 # 59 - 18,Cali,1942000000.0,159.0,2,4.0,2023.0
672,Inmobiliaria Andina,2023-11-27,Transversal 99 # 44 - 51,Cartagena,171000000.0,97.0,5,3.0,2010.0
636,Inmobiliaria Andina,2024-05-05,Calle 46 # 60 - 98,Cali,1267000000.0,96.0,6,4.0,2022.0
176,Inmobiliaria Andina,2024-12-10,Diagonal 36 # 16 - 74,Barranquilla,914000000.0,305.0,1,2.0,
594,Propiedades del Sol,2025-04-30,Calle 41 # 91 - 50,Bogotá D.C.,1816000000.0,294.0,3,1.0,1998.0
286,Conexión Urbana,2024-07-01,Carrera 111 # 98 - 38,Cali,1967000000.0,299.0,6,3.0,1981.0
32,Conexión Urbana,2024-08-29,Diagonal 139 # 54 - 92,Medellín,1333000000.0,171.0,1,4.0,2010.0
239,Horizonte Propiedades,2023-07-30,Carrera 129 # 94 - 37,Medellín,1195000000.0,71.0,4,3.0,2021.0
416,Horizonte Propiedades,2024-06-30,Transversal 48 # 1 - 9,Cartagena,206000000.0,232.0,4,1.0,
762,Horizonte Propiedades,2023-07-20,Calle 57 # 43 - 86,Medellín,1551000000.0,,3,2.0,2001.0
863,Inmobiliaria Andina,2025-05-22,Transversal 97 # 70 - 80,Barranquilla,208000000.0,113.0,2,1.0,1983.0
1546,Tu Casa Ideal,2024-05-05 00:00:00,Calle 84 # 14 - 43,Medellín,1242000000.0,103.0,4,4.0,1988.0
944,Conexión Urbana,2024-08-23,Carrera 11 # 61 - 94,Cali,173000000.0,306.0,2,4.0,2016.0
797,Conexión Urbana,2024-01-19,Calle 105 # 51 - 76,Cali,1055000000.0,61.0,5,2.0,2006.0
1016,Conexión Urbana,2024-03-07,Transversal 15 # 82 - 57,Barranquilla,830000000.0,310.0,2,1.0,1997.0
1017,Tu Casa Ideal,2024-06-13,Transversal 46 # 49 - 51,Bogotá D.C.,1091000000.0,117.0,5,2.0,2004.0
626,Horizonte Propiedades,2024-02-08,Transversal 125 # 43 - 36,Bogotá D.C.,1801000000.0,321.0,1,,2020.0
256,Inmobiliaria Andina,2023-09-16,Carrera 17 # 50 - 48,Cartagena,226000000.0,,6,2.0,2006.0
695,Inmobiliaria Andina,2024-12-13,Transversal 48 # 73 - 73,Bogotá D.C.,700000000.0,270.0,1,2.0,
975,Tu Casa Ideal,2025-04-30,Avenida 139 # 89 - 49,Bogotá D.C.,1469000000.0,107.0,6,3.0,2005.0
1274,Horizonte Propiedades,2024-05-26,Diagonal 86 # 48 - 63,Bogotá D.C.,450000000.0,71.0,5,4.0,2002.0
1262,Tu Casa Ideal,2024-12-12,Calle 25 # 30 - 89,Medellín,505000000.0,122.0,6,4.0,
1209,Conexión Urbana,2023-08-09,Carrera 57 # 92 - 37,Medellín,1761000000.0,280.0,3,1.0,1997.0
748,Propiedades del Sol,2024-05-16,Diagonal 98 # 46 - 36,Medellín,273000000.0,230.0,1,2.0,1997.0
1272,Tu Casa Ideal,2024-04-22,Transversal 41 # 33 - 76,Cali,1817000000.0,308.0,1,,1990.0
429,Horizonte Propiedades,2025-02-05,Calle 53 # 34 - 66,Cartagena,690000000.0,319.0,3,4.0,
530,Inmobiliaria Andina,2025-06-27,Diagonal 39 # 58 - 10,Bogotá D.C.,968000000.0,243.0,3,3.0,2016.0
1231,Tu Casa Ideal,2023-12-28,Carrera 31 # 45 - 40,Cali,1719000000.0,217.0,6,,2015.0
247,Horizonte Propiedades,2024-12-15,Carrera 43 # 16 - 7,Cartagena,776000000.0,306.0,1,4.0,1995.0
1281,Conexión Urbana,2025-04-28,Avenida 18 # 66 - 37,Barranquilla,1380000000.0,311.0,6,2.0,1983.0
816,Propiedades del Sol,2023-08-08,Carrera 96 # 8 - 31,Cali,211000000.0,191.0,3,4.0,1987.0
487,Propiedades del Sol,2024-06-05,Carrera 53 # 85 - 71,Cartagena,367000000.0,294.0,1,1.0,
873,Propiedades del Sol,2024-05-21,Diagonal 131 # 13 - 3,Bogotá D.C.,273000000.0,,1,4.0,1989.0
188,Conexión Urbana,2023-07-21,Carrera 128 # 44 - 5,Cali,688000000.0,223.0,4,4.0,1984.0
877,Inmobiliaria Andina,2025-03-12,Diagonal 72 # 49 - 66,Cali,766000000.0,62.0,6,4.0,1981.0
1363,Tu Casa Ideal,2024-11-09,Calle 66 # 93 - 71,Barranquilla,744000000.0,108.0,2,2.0,2023.0
301,Tu Casa Ideal,2025-05-13,Calle 134 # 15 - 55,Cartagena,477000000.0,254.0,1,4.0,2004.0
1552,Horizonte Propiedades,2024-01-02 00:00:00,Carrera 100 # 31 - 62,Barranquilla,,175.0,5,3.0,
841,Inmobiliaria Andina,2024-12-01,Carrera 100 # 84 - 56,Cali,1800000000.0,54.0,6,3.0,2007.0
499,Tu Casa Ideal,2024-06-20,Avenida 104 # 72 - 80,Cali,549000000.0,,2,3.0,2005.0
245,Propiedades del Sol,2023-07-27,Transversal 33 # 66 - 72,Medellín,1341000000.0,103.0,1,4.0,
1041,Inmobiliaria Andina,2023-11-28,Carrera 81 # 21 - 65,Medellín,1756000000.0,209.0,2,3.0,1997.0
1207,Inmobiliaria Andina,2025-01-09,Avenida 108 # 76 - 89,Cali,1981000000.0,252.0,6,,
1283,Conexión Urbana,2024-02-14,Carrera 45 # 35 - 60,Medellín,673000000.0,328.0,3,2.0,2000.0
747,Conexión Urbana,2024-07-26,Transversal 48 # 23 - 23,Cartagena,1912000000.0,288.0,3,2.0,2014.0
116,Tu Casa Ideal,2024-06-23,Avenida 25 # 44 - 91,Barranquilla,,199.0,2,2.0,
742,Inmobiliaria Andina,2024-01-20,Diagonal 7 # 70 - 30,Medellín,1641000000.0,299.0,6,2.0,
1303,Horizonte Propiedades,2024-04-27,Calle 28 # 31 - 26,Cartagena,1044000000.0,123.0,2,4.0,1999.0
200,Inmobiliaria Andina,2025-04-10,Calle 136 # 35 - 80,Medellín,240000000.0,184.0,6,2.0,2020.0
680,Horizonte Propiedades,2025-03-17,Calle 124 # 5 - 8,Medellín,1174000000.0,,6,3.0,
971,Horizonte Propiedades,2024-12-25,Carrera 80 # 10 - 13,Bogotá D.C.,1691000000.0,235.0,2,2.0,
268,Horizonte Propiedades,2023-11-26,Avenida 80 # 45 - 2,Bogotá D.C.,684000000.0,246.0,3,3.0,1999.0
1078,Horizonte Propiedades,2024-03-10,Avenida 87 # 4 - 79,Cali,1149000000.0,321.0,4,4.0,2002.0
1224,Tu Casa Ideal,2025-01-27,Avenida 125 # 38 - 1,Bogotá D.C.,1609000000.0,249.0,3,2.0,2014.0
329,Conexión Urbana,2025-01-09,Carrera 144 # 19 - 24,Medellín,1586000000.0,259.0,1,3.0,2006.0
972,Tu Casa Ideal,2023-10-26,Carrera 71 # 73 - 91,Cartagena,280000000.0,327.0,5,2.0,2008.0
1294,Conexión Urbana,2024-07-12,Carrera 1 # 64 - 82,Bogotá D.C.,1399000000.0,329.0,5,4.0,
520,Propiedades del Sol,2025-06-30,Diagonal 96 # 10 - 29,Cali,459000000.0,279.0,3,2.0,2015.0
806,Propiedades del Sol,2024-06-26,Diagonal 12 # 39 - 29,Cartagena,968000000.0,120.0,2,4.0,1980.0
1540,Conexión Urbana,2024-08-13 00:00:00,Carrera 5 # 15 - 16,Cali,344000000.0,74.0,2,2.0,
1535,Conexión Urbana,2025-02-08 00:00:00,Avenida 40 # 84 - 81,Cartagena,942000000.0,107.0,3,2.0,2005.0
1225,Conexión Urbana,2023-07-30,Diagonal 128 # 82 - 40,Bogotá D.C.,1925000000.0,203.0,3,4.0,2004.0
1137,Propiedades del Sol,2023-11-18,Avenida 145 # 8 - 55,Cali,338000000.0,257.0,1,4.0,2005.0
1025,Propiedades del Sol,2025-05-24,Transversal 106 # 31 - 88,Bogotá D.C.,381000000.0,142.0,1,4.0,1985.0
1338,Conexión Urbana,2024-09-30,Avenida 73 # 14 - 14,Cali,1005000000.0,346.0,2,3.0,1987.0
175,Propiedades del Sol,2023-10-19,Avenida 37 # 58 - 38,Cartagena,728000000.0,312.0,3,2.0,2015.0
457,Tu Casa Ideal,2023-09-16,Diagonal 132 # 88 - 71,Medellín,1518000000.0,154.0,6,4.0,1988.0
1007,Inmobiliaria Andina,2024-12-12,Calle 52 # 70 - 75,Barranquilla,581000000.0,138.0,4,3.0,2001.0
182,Propiedades del Sol,2024-10-18,Avenida 146 # 22 - 7,Cali,969000000.0,,3,4.0,2005.0
